year,month,day,order_seq,country,session,category,model,color,location,photography,price,price_ind,page,event_time,so_key
2008,4,1,5,28,250,1,A9,3,3,1,82,1,1,1207009739000,250-5
2008,4,1,6,28,250,1,A6,3,2,1,43,2,1,1207009740000,250-6
2008,4,1,7,28,250,3,C5,11,2,1,48,1,1,1207009741000,250-7
2008,4,1,8,28,250,4,P15,4,5,2,38,1,1,1207009742000,250-8
2008,4,1,9,28,250,4,P3,2,1,1,48,1,1,1207009743000,250-9
2008,4,1,10,28,250,4,P1,3,1,1,38,1,1,1207009744000,250-10
2008,4,1,11,28,250,4,P1,3,1,1,38,1,1,1207009745000,250-11
2008,4,1,1,29,251,2,B21,12,1,1,67,1,2,1207009746000,251-1
2008,4,1,2,29,251,2,B24,11,2,1,57,1,2,1207009747000,251-2
2008,4,1,1,29,252,2,B13,12,5,2,62,1,1,1207009748000,252-1
2008,4,1,2,29,252,2,B13,12,5,2,62,1,1,1207009749000,252-2
2008,4,1,1,9,253,1,A2,3,1,1,43,2,1,1207009750000,253-1
2008,4,1,2,9,253,1,A3,3,1,1,72,1,1,1207009751000,253-2
2008,4,1,3,9,253,1,A9,3,3,1,82,1,1,1207009752000,253-3
2008,4,1,4,9,253,1,A5,3,2,1,43,2,1,1207009753000,253-4
2008,4,1,5,9,253,1,A6,3,2,1,43,2,1,1207009754000,253-5
2008,4,1,6,9,253,1,A7,3,3,1,43,2,1,1207009755000,253-6
2008,4,1,7,9,253,1,A8,3,3,1,62,1,1,1207009756000,253-7
2008,4,1,8,9,253,1,A10,3,4,1,38,2,1,1207009757000,253-8
2008,4,1,9,9,253,1,A15,14,5,2,33,2,1,1207009758000,253-9
2008,4,1,10,9,253,1,A15,14,5,2,33,2,1,1207009759000,253-10
2008,4,1,11,9,253,1,A16,1,6,1,33,2,1,1207009760000,253-11
2008,4,1,12,9,253,1,A9,3,3,1,82,1,1,1207009761000,253-12
2008,4,1,13,9,253,1,A21,1,1,1,62,1,2,1207009762000,253-13
2008,4,1,14,9,253,1,A22,4,2,1,62,1,2,1207009763000,253-14
2008,4,1,15,9,253,1,A31,6,5,2,62,1,2,1207009764000,253-15
2008,4,1,16,9,253,1,A35,14,6,2,33,2,2,1207009765000,253-16
2008,4,1,17,9,253,1,A37,2,1,1,62,1,3,1207009766000,253-17
2008,4,1,18,9,253,2,B2,3,1,2,57,1,1,1207009767000,253-18
2008,4,1,19,9,253,2,B4,10,2,1,52,1,1,1207009768000,253-19
2008,4,1,20,9,253,2,B32,6,5,1,38,2,2,1207009769000,253-20
2008,4,1,21,9,253,3,C41,13,2,1,28,2,3,1207009770000,253-21
2008,4,1,22,9,253,3,C41,13,2,1,28,2,3,1207009771000,253-22
2008,4,1,23,9,253,3,C41,13,2,1,28,2,3,1207009772000,253-23
2008,4,1,24,9,253,3,C17,14,6,1,48,1,1,1207009773000,253-24
2008,4,1,25,9,253,1,A9,3,3,1,82,1,1,1207009774000,253-25
2008,4,1,1,29,254,1,A11,3,4,1,62,1,1,1207009775000,254-1
2008,4,1,2,29,254,1,A1,8,1,1,28,2,1,1207009776000,254-2
2008,4,1,3,29,254,1,A9,3,3,1,82,1,1,1207009777000,254-3
2008,4,1,4,29,254,1,A6,3,2,1,43,2,1,1207009778000,254-4
2008,4,1,5,29,254,1,A8,3,3,1,62,1,1,1207009779000,254-5
2008,4,1,6,29,254,1,A17,2,6,1,62,1,1,1207009780000,254-6
2008,4,1,7,29,254,1,A7,3,3,1,43,2,1,1207009781000,254-7
2008,4,1,8,29,254,1,A14,3,5,1,60,1,1,1207009782000,254-8
2008,4,1,9,29,254,1,A13,1,5,1,28,2,1,1207009783000,254-9
2008,4,1,10,29,254,1,A5,3,2,1,43,2,1,1207009784000,254-10
2008,4,1,11,29,254,1,A15,14,5,2,33,2,1,1207009785000,254-11
2008,4,1,12,29,254,1,A2,3,1,1,43,2,1,1207009786000,254-12
2008,4,1,13,29,254,1,A16,1,6,1,33,2,1,1207009787000,254-13
2008,4,1,14,29,254,1,A3,3,1,1,72,1,1,1207009788000,254-14
2008,4,1,15,29,254,1,A18,4,6,1,38,2,1,1207009789000,254-15
2008,4,1,16,29,254,1,A4,3,2,2,38,2,1,1207009790000,254-16
2008,4,1,17,29,254,1,A10,3,4,1,38,2,1,1207009791000,254-17
2008,4,1,1,29,255,2,B32,6,5,1,38,2,2,1207009792000,255-1
2008,4,1,2,29,255,3,C41,13,2,1,28,2,3,1207009793000,255-2
2008,4,1,1,29,256,3,C59,5,2,2,52,1,4,1207009794000,256-1
2008,4,1,2,29,256,3,C56,6,1,2,57,1,4,1207009795000,256-2
2008,4,1,1,24,257,1,A1,8,1,1,28,2,1,1207009796000,257-1
2008,4,1,2,24,257,1,A2,3,1,1,43,2,1,1207009797000,257-2
2008,4,1,3,24,257,1,A9,3,3,1,82,1,1,1207009798000,257-3
2008,4,1,4,24,257,1,A9,3,3,1,82,1,1,1207009799000,257-4
2008,4,1,5,24,257,1,A18,4,6,1,38,2,1,1207009800000,257-5
2008,4,1,6,24,257,1,A12,2,4,1,38,2,1,1207009801000,257-6
2008,4,1,7,24,257,2,B15,9,5,1,38,2,1,1207009802000,257-7
2008,4,1,8,24,257,3,C4,4,2,1,48,1,1,1207009803000,257-8
2008,4,1,9,24,257,3,C13,9,5,1,48,1,1,1207009804000,257-9
2008,4,1,1,24,258,2,B10,2,4,1,67,1,1,1207009805000,258-1
2008,4,1,2,24,258,2,B4,10,2,1,52,1,1,1207009806000,258-2
2008,4,1,3,24,258,2,B15,9,5,1,38,2,1,1207009807000,258-3
2008,4,1,1,9,259,1,A7,3,3,1,43,2,1,1207009808000,259-1
2008,4,1,1,29,260,4,P16,7,6,1,33,2,1,1207009809000,260-1
2008,4,1,2,29,260,4,P1,3,1,1,38,1,1,1207009810000,260-2
2008,4,1,1,29,261,2,B10,2,4,1,67,1,1,1207009811000,261-1
2008,4,1,2,29,261,2,B24,11,2,1,57,1,2,1207009812000,261-2
2008,4,1,3,29,261,2,B32,6,5,1,38,2,2,1207009813000,261-3
2008,4,1,4,29,261,2,B26,13,3,1,57,1,2,1207009814000,261-4
2008,4,1,5,29,261,2,B21,12,1,1,67,1,2,1207009815000,261-5
2008,4,1,6,29,261,2,B30,9,4,1,57,1,2,1207009816000,261-6
2008,4,1,7,29,261,2,B31,9,5,1,57,1,2,1207009817000,261-7
2008,4,1,8,29,261,2,B19,13,1,1,38,2,2,1207009818000,261-8
2008,4,1,9,29,261,2,B14,2,5,1,62,1,1,1207009819000,261-9
2008,4,1,10,29,261,2,B11,2,4,1,43,2,1,1207009820000,261-10
2008,4,1,11,29,261,3,C16,13,6,1,28,2,1,1207009821000,261-11
2008,4,1,12,29,261,3,C19,12,1,1,48,1,2,1207009822000,261-12
2008,4,1,13,29,261,3,C46,2,4,1,48,1,3,1207009823000,261-13
2008,4,1,1,29,262,1,A13,1,5,1,28,2,1,1207009824000,262-1
2008,4,1,2,29,262,1,A22,4,2,1,62,1,2,1207009825000,262-2
2008,4,1,3,29,262,1,A40,4,2,2,38,2,3,1207009826000,262-3
2008,4,1,4,29,262,1,A41,4,2,1,43,2,3,1207009827000,262-4
2008,4,1,5,29,262,4,P6,2,2,1,43,1,1,1207009828000,262-5
2008,4,1,6,29,262,4,P10,4,4,2,65,1,1,1207009829000,262-6
2008,4,1,7,29,262,4,P12,4,4,1,33,2,1,1207009830000,262-7
2008,4,1,8,29,262,4,P13,4,5,1,38,1,1,1207009831000,262-8
2008,4,1,9,29,262,4,P33,9,5,1,43,1,2,1207009832000,262-9
2008,4,1,10,29,262,4,P39,14,1,1,43,1,3,1207009833000,262-10
2008,4,1,11,29,262,4,P69,9,5,1,43,1,4,1207009834000,262-11
2008,4,1,12,29,262,4,P68,2,5,2,43,1,4,1207009835000,262-12
2008,4,1,13,29,262,4,P75,7,1,1,33,2,5,1207009836000,262-13
2008,4,1,1,29,263,3,C27,11,3,1,48,1,2,1207009837000,263-1
2008,4,1,2,29,263,1,A11,3,4,1,62,1,1,1207009838000,263-2
2008,4,1,1,29,264,4,P1,3,1,1,38,1,1,1207009839000,264-1
2008,4,1,2,29,264,4,P2,3,1,1,28,2,1,1207009840000,264-2
2008,4,1,3,29,264,4,P3,2,1,1,48,1,1,1207009841000,264-3
2008,4,1,4,29,264,4,P4,4,2,1,38,1,1,1207009842000,264-4
2008,4,1,5,29,264,4,P15,4,5,2,38,1,1,1207009843000,264-5
2008,4,1,6,29,264,4,P16,7,6,1,33,2,1,1207009844000,264-6
2008,4,1,7,29,264,4,P21,4,1,1,33,2,2,1207009845000,264-7
2008,4,1,8,29,264,4,P23,6,2,2,28,2,2,1207009846000,264-8
2008,4,1,9,29,264,4,P30,4,4,1,33,2,2,1207009847000,264-9
2008,4,1,10,29,264,4,P33,9,5,1,43,1,2,1207009848000,264-10
2008,4,1,11,29,264,4,P34,9,6,2,48,1,2,1207009849000,264-11
2008,4,1,12,29,264,4,P37,2,1,1,43,1,3,1207009850000,264-12
2008,4,1,1,29,265,4,P12,4,4,1,33,2,1,1207009851000,265-1
2008,4,1,1,29,266,4,P1,3,1,1,38,1,1,1207009852000,266-1
2008,4,1,2,29,266,4,P6,2,2,1,43,1,1,1207009853000,266-2
2008,4,1,3,29,266,4,P16,7,6,1,33,2,1,1207009854000,266-3
2008,4,1,4,29,266,2,B11,2,4,1,43,2,1,1207009855000,266-4
2008,4,1,5,29,266,2,B17,6,6,2,38,2,1,1207009856000,266-5
2008,4,1,1,29,267,3,C7,13,3,1,48,1,1,1207009857000,267-1
2008,4,1,2,29,267,3,C12,14,4,1,43,1,1,1207009858000,267-2
2008,4,1,3,29,267,3,C17,14,6,1,48,1,1,1207009859000,267-3
2008,4,1,4,29,267,2,B4,10,2,1,52,1,1,1207009860000,267-4
2008,4,1,5,29,267,2,B13,12,5,2,62,1,1,1207009861000,267-5
2008,4,1,6,29,267,2,B12,2,4,1,38,2,1,1207009862000,267-6
2008,4,1,7,29,267,2,B2,3,1,2,57,1,1,1207009863000,267-7
2008,4,1,8,29,267,2,B3,12,1,1,52,1,1,1207009864000,267-8
2008,4,1,9,29,267,2,B7,6,3,1,38,2,1,1207009865000,267-9
2008,4,1,10,29,267,4,P15,4,5,2,38,1,1,1207009866000,267-10
2008,4,1,11,29,267,4,P16,7,6,1,33,2,1,1207009867000,267-11
2008,4,1,12,29,267,4,P16,7,6,1,33,2,1,1207009868000,267-12
2008,4,1,13,29,267,4,P4,4,2,1,38,1,1,1207009869000,267-13
2008,4,1,14,29,267,4,P16,7,6,1,33,2,1,1207009870000,267-14
2008,4,1,15,29,267,4,P1,3,1,1,38,1,1,1207009871000,267-15
2008,4,1,1,29,268,4,P5,3,2,1,23,2,1,1207009872000,268-1
2008,4,1,2,29,268,4,P17,2,6,2,38,1,1,1207009873000,268-2
2008,4,1,3,29,268,4,P12,4,4,1,33,2,1,1207009874000,268-3
2008,4,1,4,29,268,3,C8,2,3,2,48,1,1,1207009875000,268-4
2008,4,1,1,29,269,2,B11,2,4,1,43,2,1,1207009876000,269-1
2008,4,1,2,29,269,2,B11,2,4,1,43,2,1,1207009877000,269-2
2008,4,1,1,29,270,1,A2,3,1,1,43,2,1,1207009878000,270-1
2008,4,1,2,29,270,1,A15,14,5,2,33,2,1,1207009879000,270-2
2008,4,1,3,29,270,4,P6,2,2,1,43,1,1,1207009880000,270-3
2008,4,1,4,29,270,4,P6,2,2,1,43,1,1,1207009881000,270-4
2008,4,1,5,29,270,2,B4,10,2,1,52,1,1,1207009882000,270-5
2008,4,1,6,29,270,2,B11,2,4,1,43,2,1,1207009883000,270-6
2008,4,1,7,29,270,4,P6,2,2,1,43,1,1,1207009884000,270-7
2008,4,1,1,29,271,1,A4,3,2,2,38,2,1,1207009885000,271-1
2008,4,1,2,29,271,1,A9,3,3,1,82,1,1,1207009886000,271-2
2008,4,1,3,29,271,1,A15,14,5,2,33,2,1,1207009887000,271-3
2008,4,1,4,29,271,1,A17,2,6,1,62,1,1,1207009888000,271-4
2008,4,1,5,29,271,3,C8,2,3,2,48,1,1,1207009889000,271-5
2008,4,1,1,9,272,1,A6,3,2,1,43,2,1,1207009890000,272-1
2008,4,1,1,29,273,2,B1,4,1,1,57,1,1,1207009891000,273-1
2008,4,1,2,29,273,2,B17,6,6,2,38,2,1,1207009892000,273-2
2008,4,1,3,29,273,2,B29,2,4,1,62,1,2,1207009893000,273-3
2008,4,1,4,29,273,2,B31,9,5,1,57,1,2,1207009894000,273-4
2008,4,1,5,29,273,2,B25,6,3,1,38,2,2,1207009895000,273-5
2008,4,1,6,29,273,2,B24,11,2,1,57,1,2,1207009896000,273-6
2008,4,1,7,29,273,2,B26,13,3,1,57,1,2,1207009897000,273-7
2008,4,1,8,29,273,3,C12,14,4,1,43,1,1,1207009898000,273-8
2008,4,1,9,29,273,3,C8,2,3,2,48,1,1,1207009899000,273-9
2008,4,1,10,29,273,3,C15,6,5,1,33,2,1,1207009900000,273-10
2008,4,1,11,29,273,3,C15,6,5,1,33,2,1,1207009901000,273-11
2008,4,1,12,29,273,1,A6,3,2,1,43,2,1,1207009902000,273-12
2008,4,1,13,29,273,1,A17,2,6,1,62,1,1,1207009903000,273-13
2008,4,1,14,29,273,1,A17,2,6,1,62,1,1,1207009904000,273-14
2008,4,1,15,29,273,1,A18,4,6,1,38,2,1,1207009905000,273-15
2008,4,1,16,29,273,4,P23,6,2,2,28,2,2,1207009906000,273-16
2008,4,1,17,29,273,4,P23,6,2,2,28,2,2,1207009907000,273-17
2008,4,1,1,29,274,1,A9,3,3,1,82,1,1,1207009908000,274-1
2008,4,1,1,29,275,4,P61,1,3,2,28,2,4,1207009909000,275-1
2008,4,1,2,29,275,4,P61,1,3,2,28,2,4,1207009910000,275-2
2008,4,1,3,29,275,4,P70,6,6,2,38,1,4,1207009911000,275-3
2008,4,1,4,29,275,4,P35,4,6,1,28,2,2,1207009912000,275-4
2008,4,1,5,29,275,4,P36,2,6,1,43,1,2,1207009913000,275-5
2008,4,1,6,29,275,2,B1,4,1,1,57,1,1,1207009914000,275-6
2008,4,1,7,29,275,2,B11,2,4,1,43,2,1,1207009915000,275-7
2008,4,1,8,29,275,2,B11,2,4,1,43,2,1,1207009916000,275-8
2008,4,1,9,29,275,2,B9,1,3,1,48,2,1,1207009917000,275-9
2008,4,1,10,29,275,2,B29,2,4,1,62,1,2,1207009918000,275-10
2008,4,1,11,29,275,2,B9,1,3,1,48,2,1,1207009919000,275-11
2008,4,1,12,29,275,3,C54,14,6,1,57,1,3,1207009920000,275-12
2008,4,1,13,29,275,2,B6,2,2,1,52,1,1,1207009921000,275-13
2008,4,1,14,29,275,2,B16,12,6,1,52,1,1,1207009922000,275-14
2008,4,1,15,29,275,2,B9,1,3,1,48,2,1,1207009923000,275-15
2008,4,1,16,29,275,2,B12,2,4,1,38,2,1,1207009924000,275-16
2008,4,1,1,29,276,4,P18,2,6,1,28,2,1,1207009925000,276-1
2008,4,1,2,29,276,4,P23,6,2,2,28,2,2,1207009926000,276-2
2008,4,1,3,29,276,4,P59,2,2,2,38,1,4,1207009927000,276-3
2008,4,1,4,29,276,1,A3,3,1,1,72,1,1,1207009928000,276-4
2008,4,1,1,29,277,1,A11,3,4,1,62,1,1,1207009929000,277-1
2008,4,1,2,29,277,1,A1,8,1,1,28,2,1,1207009930000,277-2
2008,4,1,3,29,277,1,A3,3,1,1,72,1,1,1207009931000,277-3
2008,4,1,4,29,277,2,B4,10,2,1,52,1,1,1207009932000,277-4
2008,4,1,5,29,277,2,B16,12,6,1,52,1,1,1207009933000,277-5
2008,4,1,6,29,277,2,B1,4,1,1,57,1,1,1207009934000,277-6
2008,4,1,7,29,277,2,B2,3,1,2,57,1,1,1207009935000,277-7
2008,4,1,8,29,277,2,B3,12,1,1,52,1,1,1207009936000,277-8
2008,4,1,9,29,277,3,C5,11,2,1,48,1,1,1207009937000,277-9
2008,4,1,10,29,277,3,C7,13,3,1,48,1,1,1207009938000,277-10
2008,4,1,11,29,277,3,C12,14,4,1,43,1,1,1207009939000,277-11
2008,4,1,12,29,277,3,C18,9,6,1,48,1,1,1207009940000,277-12
2008,4,1,13,29,277,4,P1,3,1,1,38,1,1,1207009941000,277-13
2008,4,1,14,29,277,4,P3,2,1,1,48,1,1,1207009942000,277-14
2008,4,1,15,29,277,4,P7,4,3,2,28,2,1,1207009943000,277-15
2008,4,1,16,29,277,4,P13,4,5,1,38,1,1,1207009944000,277-16
2008,4,1,17,29,277,4,P14,2,5,2,38,1,1,1207009945000,277-17
2008,4,1,18,29,277,4,P18,2,6,1,28,2,1,1207009946000,277-18
2008,4,1,19,29,277,4,P17,2,6,2,38,1,1,1207009947000,277-19
2008,4,1,20,29,277,4,P2,3,1,1,28,2,1,1207009948000,277-20
2008,4,1,21,29,277,4,P9,4,3,2,23,2,1,1207009949000,277-21
2008,4,1,22,29,277,4,P4,4,2,1,38,1,1,1207009950000,277-22
2008,4,1,23,29,277,4,P46,14,4,1,28,2,3,1207009951000,277-23
2008,4,1,24,29,277,4,P49,14,5,1,33,2,3,1207009952000,277-24
2008,4,1,25,29,277,4,P70,6,6,2,38,1,4,1207009953000,277-25
2008,4,1,26,29,277,4,P64,12,4,2,28,2,4,1207009954000,277-26
2008,4,1,27,29,277,4,P67,9,5,1,38,1,4,1207009955000,277-27
2008,4,1,28,29,277,4,P43,7,3,2,38,1,3,1207009956000,277-28
2008,4,1,29,29,277,4,P76,2,2,2,43,1,5,1207009957000,277-29
2008,4,1,1,29,278,1,A2,3,1,1,43,2,1,1207009958000,278-1
2008,4,1,2,29,278,1,A3,3,1,1,72,1,1,1207009959000,278-2
2008,4,1,3,29,278,1,A5,3,2,1,43,2,1,1207009960000,278-3
2008,4,1,4,29,278,1,A6,3,2,1,43,2,1,1207009961000,278-4
2008,4,1,5,29,278,1,A7,3,3,1,43,2,1,1207009962000,278-5
2008,4,1,6,29,278,1,A8,3,3,1,62,1,1,1207009963000,278-6
2008,4,1,7,29,278,1,A9,3,3,1,82,1,1,1207009964000,278-7
2008,4,1,8,29,278,1,A11,3,4,1,62,1,1,1207009965000,278-8
2008,4,1,9,29,278,1,A12,2,4,1,38,2,1,1207009966000,278-9
2008,4,1,10,29,278,1,A3,3,1,1,72,1,1,1207009967000,278-10
2008,4,1,11,29,278,1,A2,3,1,1,43,2,1,1207009968000,278-11
2008,4,1,12,29,278,1,A5,3,2,1,43,2,1,1207009969000,278-12
2008,4,1,13,29,278,1,A12,2,4,1,38,2,1,1207009970000,278-13
2008,4,1,14,29,278,1,A33,1,5,1,38,2,2,1207009971000,278-14
2008,4,1,15,29,278,1,A21,1,1,1,62,1,2,1207009972000,278-15
2008,4,1,16,29,278,1,A5,3,2,1,43,2,1,1207009973000,278-16
2008,4,1,17,29,278,3,C5,11,2,1,48,1,1,1207009974000,278-17
2008,4,1,18,29,278,3,C6,6,2,1,33,2,1,1207009975000,278-18
2008,4,1,19,29,278,3,C12,14,4,1,43,1,1,1207009976000,278-19
2008,4,1,20,29,278,3,C29,6,4,2,52,1,2,1207009977000,278-20
2008,4,1,21,29,278,3,C40,14,2,2,28,2,3,1207009978000,278-21
2008,4,1,1,29,279,4,P12,4,4,1,33,2,1,1207009979000,279-1
2008,4,1,2,29,279,4,P11,4,4,2,38,1,1,1207009980000,279-2
2008,4,1,3,29,279,4,P12,4,4,1,33,2,1,1207009981000,279-3
2008,4,1,4,29,279,4,P18,2,6,1,28,2,1,1207009982000,279-4
2008,4,1,5,29,279,4,P12,4,4,1,33,2,1,1207009983000,279-5
2008,4,1,6,29,279,4,P12,4,4,1,33,2,1,1207009984000,279-6
2008,4,1,7,29,279,4,P11,4,4,2,38,1,1,1207009985000,279-7
2008,4,1,8,29,279,4,P11,4,4,2,38,1,1,1207009986000,279-8
2008,4,1,9,29,279,4,P11,4,4,2,38,1,1,1207009987000,279-9
2008,4,1,10,29,279,4,P3,2,1,1,48,1,1,1207009988000,279-10
2008,4,1,11,29,279,4,P7,4,3,2,28,2,1,1207009989000,279-11
2008,4,1,12,29,279,4,P12,4,4,1,33,2,1,1207009990000,279-12
2008,4,1,13,29,279,4,P12,4,4,1,33,2,1,1207009991000,279-13
2008,4,1,14,29,279,4,P12,4,4,1,33,2,1,1207009992000,279-14
2008,4,1,15,29,279,1,A41,4,2,1,43,2,3,1207009993000,279-15
2008,4,1,16,29,279,1,A26,2,3,1,38,2,2,1207009994000,279-16
2008,4,1,17,29,279,2,B32,6,5,1,38,2,2,1207009995000,279-17
2008,4,1,18,29,279,2,B1,4,1,1,57,1,1,1207009996000,279-18
2008,4,1,19,29,279,2,B16,12,6,1,52,1,1,1207009997000,279-19
2008,4,1,20,29,279,2,B1,4,1,1,57,1,1,1207009998000,279-20
2008,4,1,1,29,280,2,B1,4,1,1,57,1,1,1207009999000,280-1
2008,4,1,1,29,281,2,B12,2,4,1,38,2,1,1207010000000,281-1
2008,4,1,2,29,281,2,B24,11,2,1,57,1,2,1207010001000,281-2
2008,4,1,3,29,281,2,B21,12,1,1,67,1,2,1207010002000,281-3
2008,4,1,4,29,281,2,B23,7,2,1,38,2,2,1207010003000,281-4
2008,4,1,5,29,281,2,B30,9,4,1,57,1,2,1207010004000,281-5
2008,4,1,6,29,281,2,B31,9,5,1,57,1,2,1207010005000,281-6
2008,4,1,7,29,281,2,B25,6,3,1,38,2,2,1207010006000,281-7
2008,4,1,8,29,281,2,B6,2,2,1,52,1,1,1207010007000,281-8
2008,4,1,9,29,281,2,B13,12,5,2,62,1,1,1207010008000,281-9
2008,4,1,10,29,281,2,B16,12,6,1,52,1,1,1207010009000,281-10
2008,4,1,1,29,282,4,P14,2,5,2,38,1,1,1207010010000,282-1
2008,4,1,2,29,282,4,P6,2,2,1,43,1,1,1207010011000,282-2
2008,4,1,3,29,282,2,B10,2,4,1,67,1,1,1207010012000,282-3
2008,4,1,4,29,282,2,B4,10,2,1,52,1,1,1207010013000,282-4
2008,4,1,5,29,282,2,B24,11,2,1,57,1,2,1207010014000,282-5
2008,4,1,6,29,282,4,P6,2,2,1,43,1,1,1207010015000,282-6
2008,4,1,1,29,283,3,C17,14,6,1,48,1,1,1207010016000,283-1
2008,4,1,2,29,283,1,A16,1,6,1,33,2,1,1207010017000,283-2
2008,4,1,1,29,284,2,B4,10,2,1,52,1,1,1207010018000,284-1
2008,4,1,1,29,285,2,B26,13,3,1,57,1,2,1207010019000,285-1
2008,4,1,1,29,286,1,A7,3,3,1,43,2,1,1207010020000,286-1
2008,4,1,2,29,286,4,P15,4,5,2,38,1,1,1207010021000,286-2
2008,4,1,1,29,287,1,A31,6,5,2,62,1,2,1207010022000,287-1
2008,4,1,2,29,287,1,A28,1,4,2,43,2,2,1207010023000,287-2
2008,4,1,3,29,287,2,B4,10,2,1,52,1,1,1207010024000,287-3
2008,4,1,4,29,287,2,B15,9,5,1,38,2,1,1207010025000,287-4
2008,4,1,5,29,287,2,B17,6,6,2,38,2,1,1207010026000,287-5
2008,4,1,6,29,287,3,C1,4,1,2,28,2,1,1207010027000,287-6
2008,4,1,7,29,287,3,C2,12,1,1,43,1,1,1207010028000,287-7
2008,4,1,8,29,287,3,C10,9,4,2,28,2,1,1207010029000,287-8
2008,4,1,9,29,287,3,C2,12,1,1,43,1,1,1207010030000,287-9
2008,4,1,10,29,287,3,C18,9,6,1,48,1,1,1207010031000,287-10
2008,4,1,11,29,287,3,C54,14,6,1,57,1,3,1207010032000,287-11
2008,4,1,12,29,287,3,C59,5,2,2,52,1,4,1207010033000,287-12
2008,4,1,13,29,287,2,B17,6,6,2,38,2,1,1207010034000,287-13
2008,4,1,1,29,288,3,C56,6,1,2,57,1,4,1207010035000,288-1
2008,4,1,2,29,288,2,B10,2,4,1,67,1,1,1207010036000,288-2
2008,4,1,1,29,289,1,A11,3,4,1,62,1,1,1207010037000,289-1
2008,4,1,2,29,289,3,C17,14,6,1,48,1,1,1207010038000,289-2
2008,4,1,3,29,289,4,P6,2,2,1,43,1,1,1207010039000,289-3
2008,4,1,4,29,289,4,P15,4,5,2,38,1,1,1207010040000,289-4
2008,4,1,1,29,290,4,P8,2,3,1,28,2,1,1207010041000,290-1
2008,4,1,2,29,290,4,P15,4,5,2,38,1,1,1207010042000,290-2
2008,4,1,3,29,290,4,P20,7,1,1,23,2,2,1207010043000,290-3
2008,4,1,4,29,290,4,P36,2,6,1,43,1,2,1207010044000,290-4
2008,4,1,5,29,290,4,P51,9,5,1,28,2,3,1207010045000,290-5
2008,4,1,1,29,291,1,A4,3,2,2,38,2,1,1207010046000,291-1
2008,4,1,2,29,291,2,B4,10,2,1,52,1,1,1207010047000,291-2
2008,4,1,3,29,291,3,C7,13,3,1,48,1,1,1207010048000,291-3
2008,4,1,4,29,291,4,P15,4,5,2,38,1,1,1207010049000,291-4
2008,4,1,5,29,291,4,P5,3,2,1,23,2,1,1207010050000,291-5
2008,4,1,6,29,291,4,P5,3,2,1,23,2,1,1207010051000,291-6
2008,4,1,1,29,292,3,C16,13,6,1,28,2,1,1207010052000,292-1
2008,4,1,2,29,292,3,C41,13,2,1,28,2,3,1207010053000,292-2
2008,4,1,3,29,292,1,A22,4,2,1,62,1,2,1207010054000,292-3
2008,4,1,4,29,292,3,C38,13,1,1,38,2,3,1207010055000,292-4
2008,4,1,5,29,292,1,A7,3,3,1,43,2,1,1207010056000,292-5
2008,4,1,6,29,292,3,C31,12,5,1,33,2,2,1207010057000,292-6
2008,4,1,7,29,292,1,A32,2,5,1,38,2,2,1207010058000,292-7
2008,4,1,8,29,292,3,C28,2,4,2,48,1,2,1207010059000,292-8
2008,4,1,9,29,292,3,C28,2,4,2,48,1,2,1207010060000,292-9
2008,4,1,10,29,292,1,A17,2,6,1,62,1,1,1207010061000,292-10
2008,4,1,11,29,292,3,C44,14,3,1,55,1,3,1207010062000,292-11
2008,4,1,12,29,292,1,A37,2,1,1,62,1,3,1207010063000,292-12
2008,4,1,13,29,292,1,A37,2,1,1,62,1,3,1207010064000,292-13
2008,4,1,14,29,292,3,C7,13,3,1,48,1,1,1207010065000,292-14
2008,4,1,15,29,292,3,C46,2,4,1,48,1,3,1207010066000,292-15
2008,4,1,16,29,292,1,A25,1,3,1,38,2,2,1207010067000,292-16
2008,4,1,17,29,292,3,C41,13,2,1,28,2,3,1207010068000,292-17
2008,4,1,18,29,292,1,A29,2,4,1,60,1,2,1207010069000,292-18
2008,4,1,19,29,292,3,C29,6,4,2,52,1,2,1207010070000,292-19
2008,4,1,20,29,292,1,A27,3,3,1,55,1,2,1207010071000,292-20
2008,4,1,21,29,292,3,C18,9,6,1,48,1,1,1207010072000,292-21
2008,4,1,22,29,292,1,A26,2,3,1,38,2,2,1207010073000,292-22
2008,4,1,23,29,292,3,C32,2,5,1,33,2,2,1207010074000,292-23
2008,4,1,24,29,292,3,C14,9,5,1,23,2,1,1207010075000,292-24
2008,4,1,25,29,292,3,C9,6,3,1,48,1,1,1207010076000,292-25
2008,4,1,26,29,292,1,A35,14,6,2,33,2,2,1207010077000,292-26
2008,4,1,27,29,292,3,C48,6,4,1,28,2,3,1207010078000,292-27
2008,4,1,28,29,292,2,B33,6,5,2,33,2,2,1207010079000,292-28
2008,4,1,29,29,292,2,B11,2,4,1,43,2,1,1207010080000,292-29
2008,4,1,30,29,292,3,C41,13,2,1,28,2,3,1207010081000,292-30
2008,4,1,31,29,292,3,C45,11,3,1,55,1,3,1207010082000,292-31
2008,4,1,32,29,292,3,C45,11,3,1,55,1,3,1207010083000,292-32
2008,4,1,33,29,292,3,C27,11,3,1,48,1,2,1207010084000,292-33
2008,4,1,34,29,292,2,B16,12,6,1,52,1,1,1207010085000,292-34
2008,4,1,35,29,292,2,B17,6,6,2,38,2,1,1207010086000,292-35
